seq1	scaffold24558	100.000	16	0	0	1	16	3046	3031	1.1	32.2
seq1	scaffold24558	100.000	16	0	0	1	16	3050	3035	1.1	32.2
seq1	scaffold23957	100.000	16	0	0	1	16	69845	69860	1.1	32.2
seq1	scaffold23957	100.000	16	0	0	1	16	69849	69864	1.1	32.2
seq1	scaffold23865	100.000	16	0	0	1	16	347091	347076	1.1	32.2
seq1	scaffold23865	100.000	16	0	0	1	16	354640	354625	1.1	32.2
seq1	scaffold23537	100.000	16	0	0	1	16	23075	23090	1.1	32.2
seq1	scaffold23537	100.000	16	0	0	1	16	23079	23094	1.1	32.2
seq1	scaffold23421	100.000	16	0	0	1	16	28004	28019	1.1	32.2
seq1	scaffold23160	100.000	16	0	0	1	16	6619	6604	1.1	32.2
seq1	scaffold22803	100.000	16	0	0	1	16	90195	90210	1.1	32.2
seq1	scaffold22386	100.000	16	0	0	1	16	3965523	3965508	1.1	32.2
seq1	scaffold22386	100.000	16	0	0	1	16	5719035	5719050	1.1	32.2
seq1	scaffold22386	100.000	16	0	0	1	16	7251627	7251642	1.1	32.2
seq1	scaffold22386	100.000	16	0	0	1	16	7251631	7251646	1.1	32.2
seq1	scaffold22386	100.000	16	0	0	1	16	7259186	7259201	1.1	32.2
seq1	scaffold22386	100.000	16	0	0	1	16	7259190	7259205	1.1	32.2
seq1	scaffold22386	100.000	16	0	0	1	16	7295025	7295010	1.1	32.2
seq1	scaffold22241	100.000	16	0	0	1	16	7319	7304	1.1	32.2
seq1	scaffold21483	100.000	16	0	0	1	16	3499	3514	1.1	32.2
seq1	scaffold20981	100.000	16	0	0	1	16	413639	413654	1.1	32.2
seq1	scaffold20981	100.000	16	0	0	1	16	413643	413658	1.1	32.2
seq1	scaffold20981	100.000	16	0	0	1	16	531173	531158	1.1	32.2
seq1	scaffold20817	100.000	16	0	0	1	16	241436	241421	1.1	32.2
seq1	scaffold20817	100.000	16	0	0	1	16	253273	253258	1.1	32.2
seq1	scaffold20609	100.000	16	0	0	1	16	182919	182904	1.1	32.2
seq1	scaffold20514	100.000	16	0	0	1	16	40643	40628	1.1	32.2
seq1	scaffold20514	100.000	16	0	0	1	16	1342474	1342489	1.1	32.2
seq1	scaffold20513	100.000	16	0	0	1	16	2642	2657	1.1	32.2
seq1	scaffold19115	100.000	16	0	0	1	16	4533148	4533163	1.1	32.2
seq1	scaffold19066	100.000	16	0	0	1	16	6702	6687	1.1	32.2
seq1	scaffold19065	100.000	16	0	0	1	16	28116	28101	1.1	32.2
seq1	scaffold18782	100.000	16	0	0	1	16	238813	238828	1.1	32.2
seq1	scaffold18692	100.000	16	0	0	1	16	58253	58268	1.1	32.2
seq1	scaffold18692	100.000	16	0	0	1	16	176570	176585	1.1	32.2
seq1	scaffold18258	100.000	16	0	0	1	16	1141102	1141117	1.1	32.2
seq1	scaffold18258	100.000	16	0	0	1	16	1155419	1155404	1.1	32.2
seq1	scaffold18258	100.000	16	0	0	1	16	1245802	1245817	1.1	32.2
seq1	scaffold18258	100.000	16	0	0	1	16	1245806	1245821	1.1	32.2
seq1	scaffold18251	100.000	16	0	0	1	16	2576779	2576794	1.1	32.2
seq1	scaffold17836	100.000	16	0	0	1	16	34624	34609	1.1	32.2
seq1	scaffold17721	100.000	16	0	0	1	16	2997391	2997376	1.1	32.2
seq1	scaffold17721	100.000	16	0	0	1	16	3004946	3004931	1.1	32.2
seq1	scaffold17205	100.000	16	0	0	1	16	56046	56031	1.1	32.2
seq1	scaffold17205	100.000	16	0	0	1	16	63697	63682	1.1	32.2
seq1	scaffold17204	100.000	16	0	0	1	16	4642246	4642231	1.1	32.2
seq1	scaffold17106	100.000	16	0	0	1	16	380690	380705	1.1	32.2
seq1	scaffold16575	100.000	16	0	0	1	16	35967	35952	1.1	32.2
seq1	scaffold16425	100.000	16	0	0	1	16	2442224	2442209	1.1	32.2
seq1	scaffold16425	100.000	16	0	0	1	16	2801084	2801069	1.1	32.2
seq1	scaffold16317	100.000	16	0	0	1	16	1431669	1431684	1.1	32.2
seq1	scaffold16264	100.000	16	0	0	1	16	1682	1667	1.1	32.2
seq1	scaffold15615	100.000	16	0	0	1	16	2351165	2351150	1.1	32.2
seq1	scaffold15086	100.000	16	0	0	1	16	1014223	1014238	1.1	32.2
seq1	scaffold14661	100.000	16	0	0	1	16	301535	301520	1.1	32.2
seq1	scaffold14465	100.000	16	0	0	1	16	2474426	2474441	1.1	32.2
seq1	scaffold14447	100.000	16	0	0	1	16	243873	243858	1.1	32.2
seq1	scaffold14251	100.000	16	0	0	1	16	377623	377638	1.1	32.2
seq1	scaffold14090	100.000	16	0	0	1	16	488454	488469	1.1	32.2
seq1	scaffold14085	100.000	16	0	0	1	16	56855	56840	1.1	32.2
seq1	scaffold14084	100.000	16	0	0	1	16	56857	56842	1.1	32.2
seq1	scaffold14084	100.000	16	0	0	1	16	64466	64451	1.1	32.2
seq1	scaffold13692	100.000	16	0	0	1	16	20993	21008	1.1	32.2
seq1	scaffold13692	100.000	16	0	0	1	16	28542	28557	1.1	32.2
seq1	scaffold13689	100.000	16	0	0	1	16	168114	168099	1.1	32.2
seq1	scaffold13689	100.000	16	0	0	1	16	168118	168103	1.1	32.2
seq1	scaffold13689	100.000	16	0	0	1	16	168122	168107	1.1	32.2
seq1	scaffold13123	100.000	16	0	0	1	16	24106	24091	1.1	32.2
seq1	scaffold13021	100.000	16	0	0	1	16	94263	94248	1.1	32.2
seq1	scaffold13004	100.000	16	0	0	1	16	291051	291066	1.1	32.2
seq1	scaffold12831	100.000	16	0	0	1	16	1977468	1977453	1.1	32.2
seq1	scaffold12831	100.000	16	0	0	1	16	1985073	1985058	1.1	32.2
seq1	scaffold12831	100.000	16	0	0	1	16	2082748	2082733	1.1	32.2
seq1	scaffold12831	100.000	16	0	0	1	16	2085151	2085136	1.1	32.2
seq1	scaffold12831	100.000	16	0	0	1	16	2178911	2178896	1.1	32.2
seq1	scaffold12831	100.000	16	0	0	1	16	2186524	2186509	1.1	32.2
seq1	scaffold12559	100.000	16	0	0	1	16	187118	187133	1.1	32.2
seq1	scaffold12499	100.000	16	0	0	1	16	18822	18807	1.1	32.2
seq1	scaffold12499	100.000	16	0	0	1	16	2900542	2900527	1.1	32.2
seq1	scaffold12499	100.000	15	0	0	1	15	2907938	2907924	4.3	30.2
seq1	scaffold12232	100.000	16	0	0	1	16	3295	3280	1.1	32.2
seq1	scaffold12232	100.000	16	0	0	1	16	3299	3284	1.1	32.2
seq1	scaffold12095	100.000	16	0	0	1	16	117817	117802	1.1	32.2
seq1	scaffold11879	100.000	16	0	0	1	16	633949	633934	1.1	32.2
seq1	scaffold11692	100.000	16	0	0	1	16	16285	16300	1.1	32.2
seq1	scaffold11575	100.000	16	0	0	1	16	2743	2758	1.1	32.2
seq1	scaffold11077	100.000	16	0	0	1	16	484821	484836	1.1	32.2
seq1	scaffold10809	100.000	16	0	0	1	16	42865	42880	1.1	32.2
seq1	scaffold10691	100.000	16	0	0	1	16	13895	13880	1.1	32.2
seq1	scaffold10491	100.000	16	0	0	1	16	3855693	3855708	1.1	32.2
seq1	scaffold10491	100.000	15	0	0	2	16	2540461	2540475	4.3	30.2
seq1	scaffold10491	100.000	15	0	0	1	15	2736947	2736933	4.3	30.2
seq1	scaffold10334	100.000	16	0	0	1	16	276509	276524	1.1	32.2
seq1	scaffold10057	100.000	16	0	0	1	16	1204587	1204602	1.1	32.2
seq1	scaffold9971	100.000	16	0	0	1	16	21315	21330	1.1	32.2
seq1	scaffold9775	100.000	16	0	0	1	16	3102936	3102921	1.1	32.2
seq1	scaffold9775	100.000	16	0	0	1	16	3110408	3110393	1.1	32.2
seq1	scaffold9775	100.000	16	0	0	1	16	6979518	6979503	1.1	32.2
seq1	scaffold9621	100.000	16	0	0	1	16	4635	4620	1.1	32.2
seq1	scaffold9554	100.000	16	0	0	1	16	588	573	1.1	32.2
seq1	scaffold9534	100.000	16	0	0	1	16	541470	541485	1.1	32.2
seq1	scaffold9367	100.000	16	0	0	1	16	127995	127980	1.1	32.2
seq1	scaffold9367	100.000	16	0	0	1	16	135627	135612	1.1	32.2
seq1	scaffold9367	100.000	16	0	0	1	16	143258	143243	1.1	32.2
seq1	scaffold9364	100.000	16	0	0	1	16	49215	49200	1.1	32.2
seq1	scaffold9364	100.000	16	0	0	1	16	56671	56656	1.1	32.2
seq1	scaffold9364	100.000	15	0	0	1	15	76437	76451	4.3	30.2
seq1	scaffold9267	100.000	16	0	0	1	16	750231	750216	1.1	32.2
seq1	scaffold9267	100.000	15	0	0	1	15	246459	246445	4.3	30.2
seq1	scaffold9243	100.000	16	0	0	1	16	620733	620748	1.1	32.2
seq1	scaffold9035	100.000	16	0	0	1	16	229690	229705	1.1	32.2
seq1	scaffold9035	100.000	16	0	0	1	16	234990	234975	1.1	32.2
seq1	scaffold8962	100.000	16	0	0	1	16	47813	47798	1.1	32.2
seq1	scaffold8962	100.000	16	0	0	1	16	47817	47802	1.1	32.2
seq1	scaffold8962	100.000	16	0	0	1	16	163172	163187	1.1	32.2
seq1	scaffold8962	100.000	16	0	0	1	16	7094081	7094096	1.1	32.2
seq1	scaffold8962	100.000	16	0	0	1	16	7771185	7771200	1.1	32.2
seq1	scaffold8809	100.000	16	0	0	1	16	96210	96225	1.1	32.2
seq1	scaffold8723	100.000	16	0	0	1	16	65641	65626	1.1	32.2
seq1	scaffold8685	100.000	16	0	0	1	16	71329	71344	1.1	32.2
seq1	scaffold8636	100.000	16	0	0	1	16	655623	655608	1.1	32.2
seq1	scaffold8636	100.000	16	0	0	1	16	655627	655612	1.1	32.2
seq1	scaffold8636	100.000	16	0	0	1	16	655631	655616	1.1	32.2
seq1	scaffold8480	100.000	16	0	0	1	16	48727	48712	1.1	32.2
seq1	scaffold8448	100.000	16	0	0	1	16	802261	802246	1.1	32.2
seq1	scaffold8441	100.000	16	0	0	1	16	11941	11926	1.1	32.2
seq1	scaffold8422	100.000	16	0	0	1	16	128835	128850	1.1	32.2
seq1	scaffold8422	100.000	16	0	0	1	16	138815	138830	1.1	32.2
seq1	scaffold8422	100.000	16	0	0	1	16	154549	154534	1.1	32.2
seq1	scaffold8422	100.000	16	0	0	1	16	186124	186139	1.1	32.2
seq1	scaffold8419	100.000	16	0	0	1	16	2469688	2469703	1.1	32.2
seq1	scaffold8419	100.000	15	0	0	1	15	589579	589565	4.3	30.2
seq1	scaffold8415	100.000	16	0	0	1	16	153425	153410	1.1	32.2
seq1	scaffold8128	100.000	16	0	0	1	16	2409302	2409317	1.1	32.2
seq1	scaffold8079	100.000	16	0	0	1	16	2223896	2223911	1.1	32.2
seq1	scaffold8079	100.000	16	0	0	1	16	2659485	2659500	1.1	32.2
seq1	scaffold8079	100.000	16	0	0	1	16	2666442	2666457	1.1	32.2
seq1	scaffold8079	100.000	16	0	0	1	16	3596276	3596261	1.1	32.2
seq1	scaffold8079	100.000	16	0	0	1	16	3603658	3603643	1.1	32.2
seq1	scaffold8061	100.000	16	0	0	1	16	35741	35726	1.1	32.2
seq1	scaffold7626	100.000	16	0	0	1	16	691089	691104	1.1	32.2
seq1	scaffold7626	100.000	16	0	0	1	16	1921645	1921660	1.1	32.2
seq1	scaffold7626	100.000	16	0	0	1	16	1921649	1921664	1.1	32.2
seq1	scaffold7626	100.000	16	0	0	1	16	1921653	1921668	1.1	32.2
seq1	scaffold7626	100.000	16	0	0	1	16	1929182	1929197	1.1	32.2
seq1	scaffold7626	100.000	16	0	0	1	16	1929186	1929201	1.1	32.2
seq1	scaffold7524	100.000	16	0	0	1	16	266457	266472	1.1	32.2
seq1	scaffold7522	100.000	16	0	0	1	16	139781	139766	1.1	32.2
seq1	scaffold7522	100.000	16	0	0	1	16	147098	147083	1.1	32.2
seq1	scaffold7522	100.000	16	0	0	1	16	511495	511510	1.1	32.2
seq1	scaffold7522	100.000	15	0	0	1	15	150785	150799	4.3	30.2
seq1	scaffold7444	100.000	16	0	0	1	16	2193687	2193702	1.1	32.2
seq1	scaffold7369	100.000	16	0	0	1	16	44867	44882	1.1	32.2
seq1	scaffold7366	100.000	16	0	0	1	16	1545161	1545176	1.1	32.2
seq1	scaffold7366	100.000	16	0	0	1	16	2329917	2329932	1.1	32.2
seq1	scaffold7366	100.000	16	0	0	1	16	2371014	2370999	1.1	32.2
seq1	scaffold7366	100.000	16	0	0	1	16	3432371	3432386	1.1	32.2
seq1	scaffold7259	100.000	16	0	0	1	16	635292	635307	1.1	32.2
seq1	scaffold7259	100.000	16	0	0	1	16	635296	635311	1.1	32.2
seq1	scaffold7226	100.000	16	0	0	1	16	200402	200417	1.1	32.2
seq1	scaffold7051	100.000	16	0	0	1	16	56872	56857	1.1	32.2
seq1	scaffold7001	100.000	16	0	0	1	16	521507	521522	1.1	32.2
seq1	scaffold6992	100.000	16	0	0	1	16	1079618	1079633	1.1	32.2
seq1	scaffold6974	100.000	16	0	0	1	16	1042746	1042731	1.1	32.2
seq1	scaffold6847	100.000	16	0	0	1	16	401234	401219	1.1	32.2
seq1	scaffold6847	100.000	16	0	0	1	16	401238	401223	1.1	32.2
seq1	scaffold6847	100.000	16	0	0	1	16	401242	401227	1.1	32.2
seq1	scaffold6847	100.000	16	0	0	1	16	408770	408755	1.1	32.2
seq1	scaffold6847	100.000	16	0	0	1	16	408774	408759	1.1	32.2
seq1	scaffold6847	100.000	16	0	0	1	16	408778	408763	1.1	32.2
seq1	scaffold6745	100.000	16	0	0	1	16	1391073	1391088	1.1	32.2
seq1	scaffold6707	100.000	16	0	0	1	16	109683	109698	1.1	32.2
seq1	scaffold6689	100.000	16	0	0	1	16	86852	86867	1.1	32.2
seq1	scaffold6652	100.000	16	0	0	1	16	4884450	4884435	1.1	32.2
seq1	scaffold6652	100.000	16	0	0	1	16	4884454	4884439	1.1	32.2
seq1	scaffold6652	100.000	16	0	0	1	16	6713695	6713710	1.1	32.2
seq1	scaffold6652	100.000	16	0	0	1	16	6855181	6855196	1.1	32.2
seq1	scaffold6652	100.000	15	0	0	1	15	4884446	4884432	4.3	30.2
seq1	scaffold6622	100.000	16	0	0	1	16	591661	591676	1.1	32.2
seq1	scaffold6622	100.000	16	0	0	1	16	591665	591680	1.1	32.2
seq1	scaffold6622	100.000	16	0	0	1	16	690808	690793	1.1	32.2
seq1	scaffold6622	100.000	16	0	0	1	16	695571	695556	1.1	32.2
seq1	scaffold6529	100.000	16	0	0	1	16	338974	338989	1.1	32.2
seq1	scaffold6359	100.000	16	0	0	1	16	197582	197567	1.1	32.2
seq1	scaffold6359	100.000	16	0	0	1	16	197586	197571	1.1	32.2
seq1	scaffold6286	100.000	16	0	0	1	16	721560	721545	1.1	32.2
seq1	scaffold6159	100.000	16	0	0	1	16	665201	665186	1.1	32.2
seq1	scaffold6159	100.000	16	0	0	1	16	665205	665190	1.1	32.2
seq1	scaffold6159	100.000	16	0	0	1	16	1604497	1604512	1.1	32.2
seq1	scaffold6099	100.000	16	0	0	1	16	2138621	2138606	1.1	32.2
seq1	scaffold6097	100.000	16	0	0	1	16	59052	59037	1.1	32.2
seq1	scaffold6097	100.000	16	0	0	1	16	176308	176323	1.1	32.2
seq1	scaffold6056	100.000	16	0	0	1	16	2382496	2382511	1.1	32.2
seq1	scaffold6055	100.000	16	0	0	1	16	2544024	2544039	1.1	32.2
seq1	scaffold6055	100.000	16	0	0	1	16	2760346	2760331	1.1	32.2
seq1	scaffold6053	100.000	16	0	0	1	16	98633	98648	1.1	32.2
seq1	scaffold6029	100.000	16	0	0	1	16	25182	25167	1.1	32.2
seq1	scaffold6029	100.000	16	0	0	1	16	45560	45545	1.1	32.2
seq1	scaffold6029	100.000	16	0	0	1	16	3905788	3905803	1.1	32.2
seq1	scaffold5991	100.000	16	0	0	1	16	90386	90401	1.1	32.2
seq1	scaffold5976	100.000	16	0	0	1	16	495322	495337	1.1	32.2
seq1	scaffold5919	100.000	16	0	0	1	16	1319582	1319597	1.1	32.2
seq1	scaffold5919	100.000	16	0	0	1	16	1964572	1964587	1.1	32.2
seq1	scaffold5919	100.000	16	0	0	1	16	8551814	8551829	1.1	32.2
seq1	scaffold5919	100.000	16	0	0	1	16	8559268	8559283	1.1	32.2
seq1	scaffold5917	100.000	16	0	0	1	16	631513	631498	1.1	32.2
seq1	scaffold5917	100.000	16	0	0	1	16	645265	645280	1.1	32.2
seq1	scaffold5917	100.000	16	0	0	1	16	798418	798403	1.1	32.2
seq1	scaffold5810	100.000	16	0	0	1	16	1908235	1908250	1.1	32.2
seq1	scaffold5804	100.000	16	0	0	1	16	5752	5737	1.1	32.2
seq1	scaffold5740	100.000	16	0	0	1	16	8623293	8623278	1.1	32.2
seq1	scaffold5740	100.000	16	0	0	1	16	8623297	8623282	1.1	32.2
seq1	scaffold5740	100.000	16	0	0	1	16	8623301	8623286	1.1	32.2
seq1	scaffold5725	100.000	16	0	0	1	16	3314314	3314299	1.1	32.2
seq1	scaffold5611	100.000	16	0	0	1	16	420482	420467	1.1	32.2
seq1	scaffold5609	100.000	16	0	0	1	16	31380	31395	1.1	32.2
seq1	scaffold5464	100.000	16	0	0	1	16	38230	38245	1.1	32.2
seq1	scaffold5464	100.000	16	0	0	1	16	43598	43613	1.1	32.2
seq1	scaffold5358	100.000	16	0	0	1	16	511917	511932	1.1	32.2
seq1	scaffold5358	100.000	16	0	0	1	16	2786567	2786582	1.1	32.2
seq1	scaffold5169	100.000	16	0	0	1	16	305346	305331	1.1	32.2
seq1	scaffold5165	100.000	16	0	0	1	16	372895	372880	1.1	32.2
seq1	scaffold5165	100.000	16	0	0	1	16	380426	380411	1.1	32.2
seq1	scaffold5165	100.000	16	0	0	1	16	9959205	9959220	1.1	32.2
seq1	scaffold5158	100.000	16	0	0	1	16	57185	57200	1.1	32.2
seq1	scaffold5155	100.000	16	0	0	1	16	1495961	1495976	1.1	32.2
seq1	scaffold5155	100.000	16	0	0	1	16	1837565	1837550	1.1	32.2
seq1	scaffold5155	100.000	16	0	0	1	16	1879585	1879570	1.1	32.2
seq1	scaffold5128	100.000	16	0	0	1	16	453481	453466	1.1	32.2
seq1	scaffold5128	100.000	16	0	0	1	16	460500	460485	1.1	32.2
seq1	scaffold5125	100.000	16	0	0	1	16	81061	81046	1.1	32.2
seq1	scaffold5125	100.000	16	0	0	1	16	150022	150037	1.1	32.2
seq1	scaffold5125	100.000	16	0	0	1	16	157661	157676	1.1	32.2
seq1	scaffold5125	100.000	16	0	0	1	16	196268	196253	1.1	32.2
seq1	scaffold5125	100.000	16	0	0	1	16	236865	236880	1.1	32.2
seq1	scaffold5125	100.000	16	0	0	1	16	238904	238919	1.1	32.2
seq1	scaffold5125	100.000	16	0	0	1	16	320490	320505	1.1	32.2
seq1	scaffold5115	100.000	16	0	0	1	16	29511	29526	1.1	32.2
seq1	scaffold5115	100.000	16	0	0	1	16	41159	41174	1.1	32.2
seq1	scaffold5114	100.000	16	0	0	1	16	272784	272769	1.1	32.2
seq1	scaffold5114	100.000	16	0	0	1	16	280334	280319	1.1	32.2
seq1	scaffold5114	100.000	16	0	0	1	16	291982	291967	1.1	32.2
seq1	scaffold5048	100.000	16	0	0	1	16	1494422	1494407	1.1	32.2
seq1	scaffold4950	100.000	16	0	0	1	16	1575667	1575652	1.1	32.2
seq1	scaffold4928	100.000	16	0	0	1	16	6214632	6214617	1.1	32.2
seq1	scaffold4917	100.000	16	0	0	1	16	77354	77369	1.1	32.2
seq1	scaffold4917	100.000	16	0	0	1	16	749361	749346	1.1	32.2
seq1	scaffold4917	100.000	15	0	0	1	15	749357	749343	4.3	30.2
seq1	scaffold4916	100.000	16	0	0	1	16	249698	249713	1.1	32.2
seq1	scaffold4894	100.000	16	0	0	1	16	38455	38440	1.1	32.2
seq1	scaffold4892	100.000	16	0	0	1	16	368946	368931	1.1	32.2
seq1	scaffold4845	100.000	16	0	0	1	16	86939	86954	1.1	32.2
seq1	scaffold4844	100.000	16	0	0	1	16	644589	644604	1.1	32.2
seq1	scaffold4844	100.000	16	0	0	1	16	830195	830180	1.1	32.2
seq1	scaffold4844	100.000	16	0	0	1	16	857044	857029	1.1	32.2
seq1	scaffold4844	100.000	16	0	0	1	16	857048	857033	1.1	32.2
seq1	scaffold4844	100.000	16	0	0	1	16	857052	857037	1.1	32.2
seq1	scaffold4844	100.000	16	0	0	1	16	920176	920191	1.1	32.2
seq1	scaffold4833	100.000	16	0	0	1	16	214510	214525	1.1	32.2
seq1	scaffold4798	100.000	16	0	0	1	16	104213	104198	1.1	32.2
seq1	scaffold4797	100.000	16	0	0	1	16	1223142	1223127	1.1	32.2
seq1	scaffold4797	100.000	15	0	0	1	15	1298104	1298118	4.3	30.2
seq1	scaffold4729	100.000	16	0	0	1	16	548322	548307	1.1	32.2
seq1	scaffold4729	100.000	16	0	0	1	16	578413	578398	1.1	32.2
seq1	scaffold4729	100.000	16	0	0	1	16	578417	578402	1.1	32.2
seq1	scaffold4716	100.000	16	0	0	1	16	4390	4375	1.1	32.2
seq1	scaffold4672	100.000	16	0	0	1	16	831980	831965	1.1	32.2
seq1	scaffold4671	100.000	16	0	0	1	16	661648	661633	1.1	32.2
seq1	scaffold4671	100.000	16	0	0	1	16	804427	804442	1.1	32.2
seq1	scaffold4671	100.000	16	0	0	1	16	1661834	1661849	1.1	32.2
seq1	scaffold4592	100.000	16	0	0	1	16	4601409	4601394	1.1	32.2
seq1	scaffold4552	100.000	16	0	0	1	16	362841	362856	1.1	32.2
seq1	scaffold4522	100.000	16	0	0	1	16	592748	592733	1.1	32.2
seq1	scaffold4522	100.000	16	0	0	1	16	1683815	1683830	1.1	32.2
seq1	scaffold4522	100.000	16	0	0	1	16	2527970	2527985	1.1	32.2
seq1	scaffold4522	100.000	16	0	0	1	16	3144942	3144957	1.1	32.2
seq1	scaffold4507	100.000	16	0	0	1	16	883559	883544	1.1	32.2
seq1	scaffold4507	100.000	16	0	0	1	16	1599330	1599345	1.1	32.2
seq1	scaffold4463	100.000	16	0	0	1	16	2034588	2034603	1.1	32.2
seq1	scaffold4463	100.000	16	0	0	1	16	2035917	2035932	1.1	32.2
seq1	scaffold4436	100.000	16	0	0	1	16	511140	511155	1.1	32.2
seq1	scaffold4436	100.000	16	0	0	1	16	1074000	1074015	1.1	32.2
seq1	scaffold4436	100.000	16	0	0	1	16	1225215	1225230	1.1	32.2
seq1	scaffold4436	100.000	16	0	0	1	16	1232813	1232828	1.1	32.2
seq1	scaffold4436	100.000	16	0	0	1	16	1357424	1357439	1.1	32.2
seq1	scaffold4436	100.000	15	0	0	2	16	1095069	1095083	4.3	30.2
seq1	scaffold4436	100.000	15	0	0	1	15	1296079	1296093	4.3	30.2
seq1	scaffold4436	100.000	15	0	0	2	16	1381689	1381703	4.3	30.2
seq1	scaffold4436	100.000	15	0	0	1	15	1381692	1381706	4.3	30.2
seq1	scaffold4307	100.000	16	0	0	1	16	234326	234311	1.1	32.2
seq1	scaffold4244	100.000	16	0	0	1	16	3921093	3921108	1.1	32.2
seq1	scaffold4244	100.000	16	0	0	1	16	5771351	5771336	1.1	32.2
seq1	scaffold4244	100.000	16	0	0	1	16	5780646	5780631	1.1	32.2
seq1	scaffold4244	100.000	16	0	0	1	16	5780650	5780635	1.1	32.2
seq1	scaffold4244	100.000	16	0	0	1	16	5788151	5788136	1.1	32.2
seq1	scaffold4244	100.000	15	0	0	1	15	5780642	5780628	4.3	30.2
seq1	scaffold3990	100.000	16	0	0	1	16	588494	588479	1.1	32.2
seq1	scaffold3990	100.000	15	0	0	2	16	329167	329181	4.3	30.2
